Packet	Sample	Approved Time	Interval from Prev (s)	Approver	Hour of Day	Day of Week
12AUG26.pdf	ETX-260803-0545	8/12/2026 6:27:05 PM	85	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0569	8/12/2026 6:28:21 PM	76	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0686	8/12/2026 6:29:22 PM	61	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0731	8/12/2026 6:30:20 PM	58	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0746	8/12/2026 6:31:03 PM	43	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260804-0286	8/12/2026 6:32:39 PM	96	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260731-0315	8/12/2026 6:34:12 PM	93	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0683	8/12/2026 6:35:47 PM	95	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0736	8/12/2026 6:36:21 PM	34	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0409	8/12/2026 6:37:37 PM	76	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0424	8/12/2026 6:38:03 PM	26	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0316	8/12/2026 6:38:19 PM	16	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0468	8/12/2026 6:38:53 PM	34	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0304	8/12/2026 6:40:42 PM	109	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0340	8/12/2026 6:42:52 PM	130	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260731-0085	8/12/2026 6:45:04 PM	132	OAjayi	18:00	Wednesday
12AUG26.pdf	ETX-260803-0687	8/12/2026 6:45:29 PM	25	OAjayi	18:00	Wednesday
13AUG26 updated - QYC.pdf	ETX-260804-0200	8/6/2026 7:01:05 PM	0	OAjayi	19:00	Thursday
13AUG26.pdf	ETX-260805-0807	8/13/2026 4:34:45 PM	0	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260805-0480	8/13/2026 4:35:20 PM	35	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260805-0641	8/13/2026 4:36:45 PM	85	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0741	8/13/2026 4:37:09 PM	24	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0196	8/13/2026 4:37:27 PM	18	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260805-0288	8/13/2026 4:39:09 PM	102	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0462	8/13/2026 4:40:36 PM	87	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0764	8/13/2026 4:41:20 PM	44	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0015	8/13/2026 4:45:44 PM	264	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0020	8/13/2026 4:46:17 PM	33	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0018	8/13/2026 4:46:47 PM	30	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0014	8/13/2026 4:47:30 PM	43	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0019	8/13/2026 4:48:13 PM	43	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0016	8/13/2026 4:48:42 PM	29	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0401	8/13/2026 4:50:30 PM	108	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0700	8/13/2026 4:50:55 PM	25	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0574	8/13/2026 4:51:17 PM	22	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0774	8/13/2026 4:51:38 PM	21	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0287	8/13/2026 4:52:07 PM	29	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0669	8/13/2026 4:52:42 PM	35	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0371	8/13/2026 4:53:07 PM	25	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0328	8/13/2026 4:53:34 PM	27	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0745	8/13/2026 4:55:23 PM	109	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0642	8/13/2026 4:55:49 PM	26	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260803-0426	8/13/2026 4:56:24 PM	35	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260805-0014	8/13/2026 4:56:49 PM	25	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260804-0761	8/13/2026 4:57:24 PM	35	OAjayi	16:00	Thursday
13AUG26.pdf	ETX-260805-0717	8/13/2026 5:06:48 PM	564	OAjayi	17:00	Thursday
13AUG26.pdf	ETX-260804-0296	8/13/2026 5:12:06 PM	318	OAjayi	17:00	Thursday
13AUG26.pdf	ETX-260804-0506	8/13/2026 5:17:06 PM	300	OAjayi	17:00	Thursday
14AUG26.pdf	ETX-260805-0662	8/14/2026 1:56:22 PM	0	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0302	8/14/2026 1:56:38 PM	16	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0297	8/14/2026 1:57:57 PM	79	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0665	8/14/2026 1:58:36 PM	39	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0496	8/14/2026 1:59:06 PM	30	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0714	8/14/2026 1:59:19 PM	13	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260805-0732	8/14/2026 1:59:40 PM	21	OAjayi	13:00	Friday
14AUG26.pdf	ETX-260804-0799	8/14/2026 2:01:40 PM	120	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0409	8/14/2026 2:01:55 PM	15	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0497	8/14/2026 2:02:12 PM	17	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260804-0802	8/14/2026 2:02:39 PM	27	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0639	8/14/2026 2:06:07 PM	208	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0747	8/14/2026 2:06:40 PM	33	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0547	8/14/2026 2:07:12 PM	32	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0749	8/14/2026 2:07:33 PM	21	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0510	8/14/2026 2:07:50 PM	17	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260804-0803	8/14/2026 2:09:45 PM	115	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0647	8/14/2026 2:10:02 PM	17	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0176	8/14/2026 2:12:28 PM	146	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0564	8/14/2026 2:12:55 PM	27	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0212	8/14/2026 2:15:31 PM	156	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0101	8/14/2026 2:16:10 PM	39	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0247	8/14/2026 2:16:30 PM	20	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0131	8/14/2026 2:16:53 PM	23	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0136	8/14/2026 2:17:39 PM	46	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0106	8/14/2026 2:18:02 PM	23	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0199	8/14/2026 2:18:25 PM	23	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0163	8/14/2026 2:18:55 PM	30	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0314	8/14/2026 2:25:29 PM	394	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0118	8/14/2026 2:25:51 PM	22	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0684	8/14/2026 2:26:28 PM	37	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260803-0280	8/14/2026 2:27:15 PM	47	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0556	8/14/2026 2:27:37 PM	22	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260804-0666	8/14/2026 2:28:28 PM	51	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260804-0439	8/14/2026 2:29:42 PM	74	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0372	8/14/2026 2:30:40 PM	58	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0200	8/14/2026 2:36:37 PM	357	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0218	8/14/2026 2:37:32 PM	55	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0721	8/14/2026 2:38:52 PM	80	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0332	8/14/2026 2:42:24 PM	212	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0351	8/14/2026 2:42:55 PM	31	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260804-0819	8/14/2026 2:43:40 PM	45	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0341	8/14/2026 2:44:46 PM	66	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0682	8/14/2026 2:45:46 PM	60	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0677	8/14/2026 2:46:07 PM	21	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0680	8/14/2026 2:47:02 PM	55	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260806-0344	8/14/2026 2:47:24 PM	22	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0059	8/14/2026 2:48:24 PM	60	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0806	8/14/2026 2:49:19 PM	55	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0424	8/14/2026 2:51:53 PM	154	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0058	8/14/2026 2:52:57 PM	64	OAjayi	14:00	Friday
14AUG26.pdf	ETX-260805-0745	8/14/2026 2:53:15 PM	18	OAjayi	14:00	Friday
17AUG26.pdf	ETX-260805-0221	8/17/2026 2:19:36 PM	0	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0150	8/17/2026 2:20:07 PM	31	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0160	8/17/2026 2:20:34 PM	27	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0140	8/17/2026 2:21:08 PM	34	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0190	8/17/2026 2:21:26 PM	18	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0146	8/17/2026 2:21:47 PM	21	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0154	8/17/2026 2:22:17 PM	30	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0224	8/17/2026 2:22:50 PM	33	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0542	8/17/2026 2:27:24 PM	274	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0414	8/17/2026 2:28:03 PM	39	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0707	8/17/2026 2:28:23 PM	20	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260805-0764	8/17/2026 2:29:10 PM	47	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0415	8/17/2026 2:29:49 PM	39	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0306	8/17/2026 2:31:42 PM	113	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0325	8/17/2026 2:32:17 PM	35	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0568	8/17/2026 2:32:57 PM	40	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0231	8/17/2026 2:33:43 PM	46	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0398	8/17/2026 2:34:14 PM	31	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0417	8/17/2026 2:35:16 PM	62	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0572	8/17/2026 2:35:49 PM	33	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0327	8/17/2026 2:36:15 PM	26	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0690	8/17/2026 2:37:04 PM	49	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0227	8/17/2026 2:39:40 PM	156	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0271	8/17/2026 2:45:11 PM	331	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0788	8/17/2026 2:46:06 PM	55	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0786	8/17/2026 2:46:36 PM	30	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0235	8/17/2026 2:48:00 PM	84	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0567	8/17/2026 2:49:02 PM	62	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0785	8/17/2026 2:49:29 PM	27	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0199	8/17/2026 2:50:39 PM	70	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0468	8/17/2026 2:53:23 PM	164	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0493	8/17/2026 2:54:40 PM	77	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0153	8/17/2026 2:55:14 PM	34	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260807-0305	8/17/2026 2:56:14 PM	60	OAjayi	14:00	Monday
17AUG26.pdf	ETX-260806-0459	8/17/2026 3:01:31 PM	317	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0496	8/17/2026 3:05:00 PM	209	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0342	8/17/2026 3:05:42 PM	42	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0501	8/17/2026 3:06:29 PM	47	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0497	8/17/2026 3:10:08 PM	219	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0498	8/17/2026 3:10:26 PM	18	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0500	8/17/2026 3:10:53 PM	27	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0504	8/17/2026 3:12:44 PM	111	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260806-0649	8/17/2026 3:13:18 PM	34	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260806-0656	8/17/2026 3:13:41 PM	23	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0396	8/17/2026 3:24:48 PM	667	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0151	8/17/2026 3:25:42 PM	54	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0001	8/17/2026 3:26:12 PM	30	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0323	8/17/2026 3:27:40 PM	88	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260806-0147	8/17/2026 3:34:56 PM	436	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0406	8/17/2026 3:35:34 PM	38	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260804-0292	8/17/2026 3:36:10 PM	36	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0309	8/17/2026 3:40:55 PM	285	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260807-0115	8/17/2026 3:41:17 PM	22	OAjayi	15:00	Monday
17AUG26.pdf	ETX-260806-0349	8/17/2026 3:42:49 PM	92	OAjayi	15:00	Monday
18AUG26.pdf	ETX-260716-0266	8/18/2026 1:31:25 PM	0	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0186	8/18/2026 1:33:57 PM	152	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0123	8/18/2026 1:34:42 PM	45	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0111	8/18/2026 1:35:04 PM	22	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0118	8/18/2026 1:35:44 PM	40	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0103	8/18/2026 1:36:13 PM	29	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0073	8/18/2026 1:36:28 PM	15	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0164	8/18/2026 1:38:33 PM	125	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0088	8/18/2026 1:39:18 PM	45	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0094	8/18/2026 1:39:33 PM	15	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0102	8/18/2026 1:39:47 PM	14	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0100	8/18/2026 1:40:04 PM	17	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0097	8/18/2026 1:40:26 PM	22	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0131	8/18/2026 1:40:47 PM	21	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260810-0082	8/18/2026 1:42:23 PM	96	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0036	8/18/2026 1:48:41 PM	378	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0038	8/18/2026 1:49:05 PM	24	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0032	8/18/2026 1:49:30 PM	25	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0170	8/18/2026 1:49:51 PM	21	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0039	8/18/2026 1:50:07 PM	16	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0041	8/18/2026 1:50:52 PM	45	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0046	8/18/2026 1:51:05 PM	13	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0033	8/18/2026 1:51:52 PM	47	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0053	8/18/2026 1:52:08 PM	16	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0043	8/18/2026 1:52:34 PM	26	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0044	8/18/2026 1:52:59 PM	25	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0148	8/18/2026 1:53:19 PM	20	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0037	8/18/2026 1:53:38 PM	19	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0029	8/18/2026 1:54:15 PM	37	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0146	8/18/2026 1:54:34 PM	19	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0178	8/18/2026 1:54:45 PM	11	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0040	8/18/2026 1:55:11 PM	26	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0140	8/18/2026 1:55:26 PM	15	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0031	8/18/2026 1:55:42 PM	16	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0050	8/18/2026 1:56:04 PM	22	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0047	8/18/2026 1:56:18 PM	14	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0045	8/18/2026 1:56:49 PM	31	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0030	8/18/2026 1:57:05 PM	16	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0156	8/18/2026 1:57:26 PM	21	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0034	8/18/2026 1:57:50 PM	24	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0129	8/18/2026 1:58:05 PM	15	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0096	8/18/2026 1:58:20 PM	15	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0124	8/18/2026 1:58:48 PM	28	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0102	8/18/2026 1:59:09 PM	21	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260806-0134	8/18/2026 1:59:41 PM	32	OAjayi	13:00	Tuesday
18AUG26.pdf	ETX-260807-0495	8/18/2026 2:00:28 PM	47	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260806-0689	8/18/2026 2:02:02 PM	94	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0022	8/18/2026 2:02:21 PM	19	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260806-0673	8/18/2026 2:02:39 PM	18	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260806-0678	8/18/2026 2:03:12 PM	33	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260805-0338	8/18/2026 2:03:55 PM	43	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260806-0771	8/18/2026 2:07:11 PM	196	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0450	8/18/2026 2:07:40 PM	29	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260806-0682	8/18/2026 2:07:57 PM	17	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0554	8/18/2026 2:10:09 PM	132	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0534	8/18/2026 2:10:24 PM	15	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0438	8/18/2026 2:11:22 PM	58	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260810-0523	8/18/2026 2:11:56 PM	34	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260807-0261	8/18/2026 2:12:40 PM	44	OAjayi	14:00	Tuesday
18AUG26.pdf	ETX-260803-0773	8/18/2026 2:14:09 PM	89	OAjayi	14:00	Tuesday
19AUG26.pdf	ETX-260810-0127	8/19/2026 2:47:55 PM	0	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0146	8/19/2026 2:48:29 PM	34	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0233	8/19/2026 2:49:08 PM	39	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0145	8/19/2026 2:49:38 PM	30	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0103	8/19/2026 2:50:00 PM	22	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0114	8/19/2026 2:50:32 PM	32	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0184	8/19/2026 2:51:21 PM	49	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0193	8/19/2026 2:51:46 PM	25	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0150	8/19/2026 2:52:08 PM	22	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0100	8/19/2026 2:52:35 PM	27	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0167	8/19/2026 2:56:48 PM	253	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0129	8/19/2026 2:57:21 PM	33	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0125	8/19/2026 2:57:40 PM	19	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0209	8/19/2026 2:58:20 PM	40	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0230	8/19/2026 2:59:10 PM	50	OAjayi	14:00	Wednesday
19AUG26.pdf	ETX-260810-0223	8/19/2026 3:00:14 PM	64	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0212	8/19/2026 3:00:30 PM	16	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0153	8/19/2026 3:02:06 PM	96	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0156	8/19/2026 3:02:25 PM	19	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0249	8/19/2026 3:02:48 PM	23	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0109	8/19/2026 3:04:26 PM	98	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0120	8/19/2026 3:04:42 PM	16	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0158	8/19/2026 3:04:56 PM	14	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0098	8/19/2026 3:06:48 PM	112	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0240	8/19/2026 3:07:37 PM	49	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0151	8/19/2026 3:08:56 PM	79	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0134	8/19/2026 3:09:08 PM	12	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0138	8/19/2026 3:09:45 PM	37	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0094	8/19/2026 3:10:45 PM	60	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0113	8/19/2026 3:11:50 PM	65	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0141	8/19/2026 3:12:13 PM	23	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0205	8/19/2026 3:12:48 PM	35	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0110	8/19/2026 3:13:29 PM	41	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0201	8/19/2026 3:13:44 PM	15	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0117	8/19/2026 3:14:40 PM	56	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0160	8/19/2026 3:15:41 PM	61	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0196	8/19/2026 3:16:04 PM	23	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0405	8/19/2026 3:18:06 PM	122	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0622	8/19/2026 3:18:19 PM	13	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0357	8/19/2026 3:18:39 PM	20	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0619	8/19/2026 3:18:59 PM	20	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0207	8/19/2026 3:21:55 PM	176	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0198	8/19/2026 3:22:21 PM	26	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0736	8/19/2026 3:23:09 PM	48	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0121	8/19/2026 3:23:42 PM	33	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260807-0269	8/19/2026 3:23:54 PM	12	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0219	8/19/2026 3:24:22 PM	28	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0182	8/19/2026 3:25:39 PM	77	OAjayi	15:00	Wednesday
